category,created_at,description,list_price,net_price,product_id,quantity_available,store_id,title,vendor_id
Computers & Tablets,2023-07-26T12:01:37.779Z,"[""POWER UP YOUR PLAY - Draw more frames and win more games with Windows 11, a 13th Gen Intel Core i7-13650HX processor, and an NVIDIA GeForce RTX 4060 Laptop GPU at 140W Max TGP."", ""BLAZING FAST MEMORY AND STORAGE – Multitask swiftly with 16GB of DDR5-4800MHz memory and speed up loading times with 512GB of PCIe 4x4."", ""ROG INTELLIGENT COOLING – To put this amount of power in a gaming laptop, you need an even better cooling solution. The Strix features Thermal Grizzly’s Conductonaut Extreme liquid metal on the CPU, and a third intake fan among other premium features, to allow for better sustained performance over long gaming sessions."", ""SWIFT VISUALS – The Strix G16 has a fast FHD 165Hz panel to make sure you never miss a moment. It also covers 100% of the sRGB color space and feature Dolby Vision, Adaptive-Sync support, and an 90% screen-to-body ratio for a stellar gaming and viewing experience."", ""MUX SWITCH WITH ADVANCED OPTIMUS - A MUX Switch increases laptop gaming performance by 5-10% by routing frames directly from the dGPU to the display bypassing the iGPU. With Advanced Optimus the switch between iGPU and dGPU becomes automatic based on the task, optimizing battery life.""]",1175.128200,750,1122,16,199,"ASUS G614JV-AS73 ROG Strix G16 (2023) Gaming Laptop, 16â€ 16:10 FHD 165Hz, GeForce RTX 4060, Intel Core i7-13650HX, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G614JV-AS73, Eclipse Gray",463
Computers & Tablets,2023-07-26T12:01:38.245Z,"[""Purposeful Design: Travel with ease and look great doing it with the Aspire's 3 thin, light design."", ""Ready-to-Go Performance: The Aspire 3 is ready-to-go with the latest AMD Ryzen 3 7320U Processor with Radeon Graphics—ideal for the entire family, with performance and productivity at the core."", ""Visibly Stunning: Experience sharp details and crisp colors on the 15.6\"" Full HD IPS display with 16:9 aspect ratio and narrow bezels."", ""Internal Specifications: 8GB LPDDR5 Onboard Memory; 128GB NVMe solid-state drive storage to store your files and media"", ""The HD front-facing camera uses Acer’s TNR (Temporal Noise Reduction) technology for high-quality imagery in low-light conditions. Acer PurifiedVoice technology with AI Noise Reduction filters out any extra sound for clear communication over online meetings."", ""Wireless Wi-Fi 6 Convenience: Maintain a strong, consistent wireless signal with Wi-Fi 6 (aka 802.11ax) and 2x2 MU-MIMO technology."", ""Improved Thermals: With a 78% increase in fan surface area, enjoy an improved thermal system and an additional 17% thermal capacity. Allowing for longer, more efficient work sessions while not plugged in."", ""Ports For All Your Accessories: 1 - USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C & USB Charging, 2 - USB 3.2 Gen 1 Ports, 1 - HDMI 2.1 Port with HDCP support, 1 - Headphone/Speaker/Line-Out Jack, DC-in for AC adapter"", ""What's In the Box: Acer Aspire Laptop, AC Adapter, Power Cord""]",247590.115600,247492.500000,1123,50,199,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",463
Computers & Tablets,2023-07-26T12:01:54.530Z,"[""Go full throttle with the Acer Nitro 17 gaming laptop featuring the latest AMD Ryzen 7000 Series Processors and NVIDIA’s DLSS 3 technology – whether playing casually or ranking up online. The picture-perfect 17.3-inch QHD display with 165Hz refresh rates provides an immersive viewing experience while next-gen cooling, a 4-zone RGB keyboard and NitroSense software let you take command of the playing field."", ""AMD Ryzen 7000 Series: Now featuring the AMD Ryzen 7 7840HS Octa-Core Processor delivering superior gaming performance where you need it most. With Precision Boost, get up to 5.1GHz for your high-demand games."", ""Beyond Fast: The NVIDIA GeForce RTX 4060 Laptop GPU is beyond fast for gamers and creators. They're powered by the ultra-efficient NVIDIA Ada Lovelace architecture which delivers a quantum leap in both performance and AI-powered graphics."", ""Bask in Visual Glory: With a lightning-quick 165Hz refresh rate, the 17.3\"" QHD (2560 x 1440) display makes your game sessions fluid, unbroken, and unmatched. Now you can land those reflexive shots with pinpoint accuracy and minimal ghosting."", ""Alongside the suite of features from NVIDIA G-SYNC and NVIDIA Advanced Optimus, you're guaranteed that games, movies, and whatever's on-screen – all benefit from extreme levels of performance."", ""Internal Specifications: 16GB DDR5 Memory; 1TB PCIe Gen 4 SSD; Wireless Wi-Fi 6E supports dual-stream Wi-Fi in the 2.4GHz, 5GHz and 6GHz bands, including 2x2 MU-MIMO Technology; Killer Ethernet E2600 10/100/1000; Bluetooth 5.1"", ""Complete Next-Gen Cooling: The newly refined chassis has a few extra tricks up its sleeve when it comes to cooling with dual-fan, dual-intakes (top and bottom), and a quad-exhaust port design. This also includes the chilling effects of liquid metal thermal grease which acts as a more efficient heat transfer between the CPU and the heatsink."", ""The Keys to Victory: Spice things up with the 4-zone RGB keyboard and take command of the inner workings of the laptop via the dedicated NitroSense Key. With the NitroSense utility app, you can control fan speeds, lighting, and more to push performance to its max."", ""Max Your Speeds with Wi-Fi 6E: Get an edge online by taking control of your network and prioritizing your gameplay with Killer Ethernet E2600 and Wi-Fi 6E. Plug all your peripherals into the full range of ports, including HDMI 2.1, USB Type-C Port - supporting USB4 and the newest USB 3.2 standard with Gen 2 support. There’s even a MicroSD Card Reader should it be needed."", ""Ports For All Your Accessories: 1 - USB Type-C Port - supporting USB4 (up to 40 Gbps), USB Charging & Power Delivery (Up to 65W), 1 - USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C, & USB Charging & Power Delivery (Up to 65W), 2 - USB 3.2 Gen 2 Ports (One Featuring Power-off Charging), 1 - USB 2.0 Port, 1 - HDMI 2.1 Port with HDCP Support, 1 - Ethernet (RJ-45) Port, 1 - Headphone/Microphone-in Jack""]",1697.035500,750,1155,31,199,"Acer Nitro 17 Gaming Laptop | AMD Ryzen 7 7840HS Octa-Core CPU | NVIDIA GeForce RTX 4060 Laptop GPU | 17.3"" QHD 165Hz IPS Display | 1TB Gen 4 SSD | Wi-Fi 6E | RGB Backlit KB | AN17-41-R7G3, Black",463
Computers & Tablets,2023-07-26T12:01:55.579Z,"[""Convertible Ease: The slim and convertible Aspire 3 Spin 14 is made for all around productivity. With its ultra-responsive 14\"" IPS touchscreen and AES Pen support, it easily flips, stands, folds, and spins to the way you work."", ""Designed for Real-World Performance: the Intel Core i3 processors offer reliable performance, multitasking capabilities, and fast connectivity to work and learn."", ""Internal Specifications; 8GB LPDDR5 RAM and 128GB NVMe SSD"", ""Easy-to-Use Touchscreen: Take notes, sketch, or share your work with ease on the ultra-responsive 14” WUXGA (1920 x 1200) IPS touchscreen—with WACOM AES Pen Support, Acer BlueLightShield, and a 16:10 aspect ratio to boot. (Pen Sold Separately)"", ""Thin, Light, and Versatile: With its versatile 360° hinge design, easily transition between laptop or tablet mode—or anything in between! And at 18.9 mm thin and 3.4 lbs. light, this 2-in-1 convertible laptop is made to keep up with you!"", ""The Connectivity: Connect or charge your newest devices on the full-USB Type-C port. In addition, Wi-Fi 6 and HDMI 2.1 provide increased productivity and functionality for whatever life throws at you."", ""The Smarts: The 720p HD webcam with Blue Glass Lens utilizes Acer’s Temporal Noise Reduction (TNR) technology and Acer PurifiedVoice with AI noise cancellation for high-quality video feeds and crisp audio output when streaming or making conference calls."", ""Ports: 1 - USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C & USB Charging, 2 - USB 3.2 Gen 1 Ports, 1 - HDMI 2.1 Port with HDCP Support and 1 - Combo headphone / microphone-in jack"", ""Windows 11 Home in S mode - Streamlined for security & superior performance and works exclusively with apps from the Microsoft Store.""]",330084.683400,329992.500000,1157,44,199,"Acer Aspire 3 Spin 14 Convertible Laptop | 14"" 1920 x 1200 IPS Touch Display | Intel Core i3-N305 | Intel UHD Graphics | 8GB LPDDR5 | 128GB SSD | Wi-Fi 6 | Windows 11 Home in S mode | A3SP14-31PT-37NV",463
Computers & Tablets,2023-07-26T12:01:38.725Z,"[""A SCREEN EVERYONE WILL LOVE: Whether your family is streaming or video chatting with friends, the Galaxy Tab A8 tablet brings out the best in every moment on a 10.5\"" LCD screen"", ""POWER AND STORAGE FOR ALL: Get the power, storage and speed your family needs with an upgraded chipset and plenty of room to keep files — up to 128GB of storage; A long-lasting battery lets you go unplugged for hours to keep the family fun going"", ""CHARGE FAST, POWER FOR HOURS: Go for hours on a single charge and back to 100% with the fast charging USB C port; Battery life may vary depending on network environment, usage patterns and other factors"", ""GALAXY ECOSYSTEM EXPERIENCE: Open up a new world of convenient possibilities with the Galaxy ecosystem experience — your devices, including your phone, laptop computer, and tablet, all automatically talk to one another seamlessly"", ""YOUR NOTES, ALL IN ONE PLACE: Do more with your notes with Galaxy connectivity that automatically syncs everything from to-do lists to school work, whether you’re on your tablet, phone or watch"", ""KIDS DIGITAL LEARNING: Children can enjoy access to Samsung Kids, a library of safe and fun games, books and videos that are kid friendly and parent approved"", ""EASIEST. TRANSFER. EVER: No matter what operating system you're using, Smart Switch makes it a breeze to move your data and favorite files in three easy steps""]",201473.815600,201000,1124,7,199,"SAMSUNG Galaxy Tab A8 10.5” 128GB Android Tablet, LCD Screen, Kids Content, Smart Switch, Long Lasting Battery, US Version, 2022, Silver, Amazon Exclusive",463
Computers & Tablets,2023-07-26T12:01:39.225Z,"[""Boost your gaming performance with the latest generation AMD Ryzen 6000 Series processors and a 15.6\"" FHD IPS screen with 120Hz refresh rate"", ""GeForce RTX 30 Series GPUs deliver the ultimate performance for gamers and creators, powered by Ampere - NVIDIA’s 2nd gen RTX architecture - with new RT Cores, Tensor Cores, and streaming multiprocessors for realistic ray-traced graphics and cutting-edge AI features"", ""The signature Lenovo gaming keyboard comes with all the best media control and number pad features stocked out of the box"", ""Excellent battery life lets you take this gaming laptop with you; use Rapid Charge to boost your battery by 40% in just 15 minutes"", ""Stay connected: this Windows gaming laptop offers built-in WiFi and Bluetooth, two USB-A ports, one USB-C (DisplayPort 1.4, Power Delivery 3.0), HDMI 2.0, RJ45, and an audio jack""]",510288.767200,509992.500000,1125,23,199,"Lenovo IdeaPad Gaming 3 - (2022) - Essential Gaming Laptop Computer - 15.6"" FHD - 120Hz - AMD Ryzen 5 6600H - NVIDIA GeForce RTX 3050 - 8GB DDR5 RAM - 256GB NVMe Storage - Windows 11 Home",463
Computers & Tablets,2023-07-26T12:01:39.717Z,"[""12th Gen Intel Core i7 Processor: Performance to stream and game anywhere. Designed to deliver high-performance gameplay."", ""It All Starts Now: Enjoy the latest generation Windows 11 Home for your everyday needs. *MSI recommends Windows 11 Pro for business use."", ""Smooth Display: The 15.6” 144Hz display delivers the fast refresh rate for smooth and vibrant gameplay."", ""High-Speed Data: SSD Gen 4x4 and DDR4-3200 memory for the fastest data transfer, system speed and responsiveness."", ""Play Cool: With the latest Cooler Boost 5 uses 2 fans and 6 heat pipes to ensure optimal thermal dissipation and provide the best gaming experience or creating Multi-layered projects.""]",684640.816600,684547.500000,1126,47,199,"MSI Thin GF63 15.6"" 144Hz Gaming Laptop: 12th Gen Intel Core i7, NVIDIA GeForce RTX 4050, 16GB DDR4, 512GB NVMe SSD, Type-C, Cooler Boost 5, Win11 Home: Black 12VE-066US",463
Computers & Tablets,2023-07-26T12:01:40.197Z,"[""Expect more from your entertainment: Dolby Audio delivers crystal-clear sound. Whether you’re watching a video, streaming music, or video chatting, you’re sure to love what you hear on the IdeaPad 3."", ""See more, Do more: A narrow bezel on 2 sides makes for a clean design  and larger display, giving you more viewing area and less clutter."", ""Privacy at your fingertips: Keep your privacy intact with a physical shutter for your webcam for peace of mind when you need it."", ""Big-time entertainment in a thin and light design: Experience entertainment like never before on thin & light devices, powered by an Intel Core processor with integrated Intel UHD graphics."", ""Work and play from anywhere: A built-in 720p camera with a dual microphone and a battery that lasts up to 7.5 hours gives you the freedom to work or play where you want, when you want.""]",224667.769000,224370,1127,16,199,"Lenovo IdeaPad 3 – (2023) - Everyday Notebook - Windows 11-14"" Full HD – 8GB Memory – 128GB Storage - Intel Core i3-1115G - Platinum Grey",463
Computers & Tablets,2023-07-26T12:01:40.699Z,"[""S PEN INCLUDED: The included S Pen makes it easier than ever to write notes and personalize photos and videos, all without needing to charge. The S Pen attaches magnetically right to your tablet and is always ready to go."", ""SLIM METAL DESIGN: Take this sleek, lightweight tablet anywhere. Its slim design slips right into your bag and comes in your choice of stylish colors."", ""ENTERTAINMENT READY: A vivid, crystal clear display draws you into content while dual speakers with sound by AKG supply spacious Dolby Atmos surround sound. With discovery powered by Spotify, setting a personal soundtrack to your waking moments has never been easier."", ""LONG-LASTING BATTERY: A long-lasting battery lets you stream for up to 12 hours¹ on a single charge. The fast-charging USB-C port allows you to quickly get back to where you left off when you need to recharge."", ""ONE UI CONNECTIVITY: Sync up multiple devices and double down on your todos with Galaxy Tab S6 Lite. Use it as a hotspot and create share-ready content all at once."", ""DEX EXPERIENCE: Get more done each day by turning your Galaxy devices into an expanded desktop workstation. Send multiple windows to the devices of your choice and control them all from your Galaxy Tab S6 Lite like a boss.²"", ""¹Battery power consumption depends on usage patterns. Results may vary. ²DeX will be available on R OS or above.""]",187454.737900,186750,1128,33,199,"SAMSUNG Galaxy Tab S6 Lite 10.4"" 64GB Android Tablet, S Pen Included, Slim Metal Design, AKG Dual Speakers, Long Lasting Battery, US Version, 2020, Angora Blue",463
Computers & Tablets,2023-07-26T12:01:41.185Z,"[""Fast and Efficient: With an 11th Generation Intel Core i3 processor and Intel UHD graphics, this ASUS laptop helps you get things done swiftly and efficiently.Voltage:19.0 volts"", ""Stylish and Portable: Weighing only 3.3lbs, the extremely portable ASUS Vivobook 14 F415 is a lightweight laptop that will keep up with your fast-paced lifestyle"", ""Immersive Viewing Experience: This 14 inch laptop features a NanoEdge display, giving it a vast screen area for work and play. Its IPS-level wide-view FHD panel features an anti-glare coating to reduce unwanted distractions from irritating glare and reflections, so you can truly focus on what’s in front of you"", ""Ergonomic, Comfortable Typing: This notebook laptop comes with a full-size backlit keyboard, so it is perfect for dim environments. Ergonomically designed, its sturdy, one-piece construction and 1.4 mm key travel provide a comfortable typing experience"", ""Easy Login: with a built-in fingerprint sensor, there’s no need to type in your password every time – all you need is a single touch to get access your ASUS laptop"", ""4GB DDR4 RAM and 128GB PCIe NVMe M.2 SSD; Windows 11 Home in S mode"", ""Lightning-fast dual band Wi-Fi 5 (802.11ac) keeps you connected through any congestion or interference""]",210056.257000,209992.500000,1129,39,199,"ASUS VivoBook 14 Slim Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31",463
Computers & Tablets,2023-07-26T12:01:43.272Z,"[""LIGHT AND PORTABLE: With its compact 8.7” screen, slim design and sturdy metal frame, Galaxy Tab A7 Lite tablet is perfectly sized for entertainment on the go; Easy for everyone to carry and travel with, especially kids. Technology: TFT"", ""LASTING PROTECTION: This device features an upgraded metal frame that helps protect against everyday hiccups; It's made to be durable, so your tablet keeps working even when handled by children’s accident-prone hands"", ""FASTER PERFORMANCE: Galaxy Tab A7 Lite has faster speed than previous models for smooth streaming with minimal interruptions; Also packs more expandable storage than before — up to 1TB, almost 2x as much as the previous model"", ""LONG-LASTING BATTERY: Binge away with a long battery life and plenty of power to keep up with the content you love — and then some — with fast charging to help you juice up quickly on the go"", ""MULTI-DEVICE EXPERIENCE: Enjoy connectivity across all your Samsung Galaxy devices with One UI technology; Start watching a show on your smart phone, then send it to your tablet to finish later or vice versa"", ""SAMSUNG KIDS: Help your child discover a world of learning and fun with a safe, kid-friendly app that puts you in total control""]",96830.420800,96135,1133,31,199,"SAMSUNG Galaxy Tab A7 Lite 8.7"" 32GB WiFi Android Tablet, Compact, Slim Design, Kid Friendly, Sturdy Metal Frame, Long Lasting Battery, US Version, 2021, Gray",463
Computers & Tablets,2023-07-26T12:01:43.790Z,"[""FOR HOME, WORK, & SCHOOL – With an Intel processor, 14-inch display, custom-tuned stereo speakers, and long battery life, this Chromebook laptop lets you knock out any assignment or binge-watch your favorite shows..Voltage:5.0 volts"", ""HD DISPLAY, PORTABLE DESIGN – See every bit of detail on this micro-edge, anti-glare, 14-inch HD (1366 x 768) display (1); easily take this thin and lightweight laptop PC from room to room, on trips, or in a backpack."", ""ALL-DAY PERFORMANCE – Reliably tackle all your assignments at once with the quad-core, Intel Celeron N4120—the perfect processor for performance, power consumption, and value (2)."", ""4K READY – Smoothly stream 4K content and play your favorite next-gen games with Intel UHD Graphics 600 (3) (4)."", ""MEMORY AND STORAGE – Enjoy a boost to your system’s performance with 4 GB of RAM while saving more of your favorite memories with 64 GB of reliable flash-based eMMC storage (5)."", ""DESIGNED TO KEEP UP WITH YOU – Get everything on your to-do list done with up to 14 hours of battery life (6); plus, HP Fast Charge technology charges your laptop computer from 0 to 50% in approximately 45 minutes, so you never miss a beat (7)."", ""CHROME OS AND WARRANTY – Redefine how you work and play with the always secure and up-to-date Chrome browser, offering a huge selection of android apps in the Google Play Store (8). Start computing with confidence as your Google Chromebook laptop is covered by a 1-year limited hardware warranty."", ""ROCK SOLID CONNECTIVITY – Experience powerful connectivity with the 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth combo, perfect for remote work, modern games, or streaming your favorite show (9) (10)."", ""MULTI-TOUCH TOUCHPAD – Your device’s full-size keyboard features a true multi-touch touchpad that supports four-finger gestures and lets you scroll, zoom, and navigate with a simple touch."", ""SUSTAINABLE DESIGN – HP is committed to global citizenship and environmental responsibility—that’s why this laptop Chromebook is ENERGY STAR certified (11) and EPEAT Silver registered (12).""]",164273.296100,163500,1134,26,199,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",463
Computers & Tablets,2023-07-26T12:01:44.372Z,"[""CNET BEST PICK: CNET (12/22) picked Samsung Galaxy Tab S7 FE as \""Best Android Tablet” for 2023, highlighting its “…premium look and feel for significantly less money.”"", ""BIG SCREEN, BIG EXPERIENCE: A large 12.4 inch display brings your content to life in brilliant color whether indoors or outdoors, making Samsung Galaxy S7 FE a great tablet for study time or for a quick entertainment break"", ""BOLD COLORS, BOLD STATEMENT: Choose a bold color – Mystic Black, Mystic Green, Mystic Silver or Mystic Pink — that makes it unmistakably yours"", ""WRITE, DRAW, CLIP, TAP WITH S PEN: Take notes in class, sketch out an idea or even doodle with the included S Pen, featuring a responsive new design that feels closer to pen on paper than ever before"", ""MORE WORKSPACE, MORE WAYS TO WORK: Master every assignment with Galaxy connectivity; Get more done on an expanded workstation that lets you hand off content between your devices, or enjoy a PC like experience with multiple windows open on your tablet"", ""POWERED TO DO MORE: Galaxy Tab S7 FE features a long battery life* to help you power through your day — and then some — on a single charge"", ""SPEED TO MOVE, SPACE TO GROW: With the Qualcomm SM7225 Octa-Core processor, you’ll enjoy smooth entertainment; Plus, high storage memory lets you save and store what you need to access on a moment’s notice"", ""STREAM YOUR HEART OUT, 160+ CHANNELS: Unwind with two months of ad free access to millions of videos with YouTube Premium*; Also get free access to Samsung Mobile TV Plus, and over 160 channels and videos on demand, such as movies, music, news and sports""]",450740.858200,449992.500000,1135,24,199,"SAMSUNG Galaxy Tab S7 FE 12.4” 256GB WiFi Android Tablet, Large Screen, S Pen Included, Multi Device Connectivity, Long Lasting Battery, US Version, 2021, Mystic Black",463
Computers & Tablets,2023-07-26T12:01:44.905Z,"[""Take your game to the next level with the 12th Gen Intel Core i5 processor. Get immersive and competitive performance for all your games."", ""RTX, It's On: The latest NVIDIA GeForce RTX 3050 (4GB dedicated GDDR6 VRAM) is powered by award-winning architecture with new Ray Tracing Cores, Tensor Cores, and streaming multiprocessors support DirectX 12 Ultimate for the ultimate gaming performance."", ""Picture-Perfect. Furiously Fast: With the sharp visuals of a 15.6” Full HD IPS display with a lightning-quick 144Hz refresh rate, your game sessions will be fluid, unbroken, and unmatched."", ""Internal Specifications: 8GB DDR4 3200MHz Memory (2 DDR4 Slots Total, Maximum 32GB); 512GB PCIe Gen 4 SSD (2 x PCIe M.2 Slots, 1 x 2.5\"" Hard Drive Bay Available)"", ""Killer Connectivity: Get an edge on-line by taking control of your network and prioritizing your gameplay with Killer Ethernet E2600 and Killer Wi-Fi 6 AX1650."", ""Chilled to Perfection: The newly refined chassis comes with a few extra tricks up its sleeve in the form of dual-fan cooling, dual-intakes (top and bottom), and a quad-exhaust port design."", ""Ports For All Your Accessories: USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C, Thunderbolt 4 & USB Charging, USB 3.2 Gen 2 Port (Featuring Power-off Charging), USB 3.2 Gen 2 port, USB 3.2 Gen 1 port, HDMI 2.1 Port with HDCP support, Headphone/Speaker/Line-out Jack, Ethernet (RJ-45), DC-in for AC adapter"", ""The Right Fit: 14.19\"" W x 10.67\"" D x 1.06\"" H; 5.51 lbs.; One-Year International Travelers Limited Warranty (ITW""]",578456.617600,577927.500000,1136,43,199,"Acer Nitro 5 AN515-58-525P Gaming Laptop | Intel Core i5-12500H | NVIDIA GeForce RTX 3050 Laptop GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 512GB PCIe Gen 4 SSD | Killer Wi-Fi 6 | Backlit Keyboard",463
Computers & Tablets,2023-07-26T12:01:45.385Z,"[""Chromebook runs on Chrome OS - An operating system by Google that is built for the way we live today. It updates automatically, boots up in seconds and continues to stay fast over time. (Internet connection is required)."", ""All the Google apps you know and love come standard on every Chromebook, which means you can edit, download, and convert Microsoft Office files in Google Docs, Sheets and Slides."", ""Get access to more than 2 million Android apps from Google Play to learn and do more."", ""Chromebooks come with built-in storage for offline access to your most important files and an additional 100GB of Google Drive space to ensure that all of your files are backed up automatically."", ""Intel Pentium Silver N6000 Processor (Up to 3.3GHz) | Intel UHD Graphics"", ""14.0\"" HD (1366 x 768) LED-backlit TFT LCD Corning Gorilla Glass Display with Multi-Touch and USI Stylus Compatible | 4GB LPDDR4X On-Board Memory | 128GB eMMC"", ""Intel Wireless Wi-Fi 6 AX201 802.11ax Dual-Band 2.4GHz and 5GHz featuring 2x2 MU-MIMO technology | Bluetooth 5.1 | DTS Audio with Two Built-in Face-Up Stereo Speakers"", ""1 - USB Type C port supporting USB 3.2 Gen 1 (up to 5 Gbps), DisplayPort over USB-C, USB Charging, DC-in | 2 - USB 3.2 Gen 1 ports | 1 - HDMI Port"", ""OceanGlass Touchpad | Up to 10 hours of battery life | Chrome OS""]",246398.999700,246225,1137,31,199,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 4GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P9G7",463
